Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI_14,ATR_14,MACD,MACD_hist,MACD_signal,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,Returns
2020-01-16,8.744935035705566,8.798257899891206,8.68864972739534,8.768634023673801,28997400,8.836915874481202,8.151332874298097,6.464787900447846,8.962915420532227,8.754732645474947,7.880410866651628,0.14028969837924038,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.402775740657063,8.836915874481202,9.27105600830534,9.825602959010316,0.165475013452227,-0.0010148115642544253
2020-01-17,8.842690467834473,8.842690467834473,8.750856990866607,8.80417927215139,34908000,8.836915874481202,8.151332874298097,6.464787900447846,8.962915420532227,8.754732645474947,17.260374282108092,0.14028969837924038,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.402775740657063,8.836915874481202,9.27105600830534,9.825602959010316,0.165475013452227,0.011178520106755574
2020-01-20,8.887127876281738,8.91675174887502,8.783444604719444,8.798256823530272,31241400,8.836915874481202,8.151332874298097,6.464787900447846,8.951255798339844,8.754732645474947,21.188895240889874,0.14028969837924038,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.402775740657063,8.836915874481202,9.27105600830534,9.825602959010316,0.165475013452227,0.005025326693149257
2020-01-21,8.774558067321777,8.86935401007007,8.753820960445749,8.8278803613464,28577400,8.836915874481202,8.151332874298097,6.464787900447846,8.924071532029371,8.754732645474947,18.7590220695668,0.14028969837924038,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.402775740657063,8.836915874481202,9.27105600830534,9.825602959010316,0.165475013452227,-0.012666612940316901
2020-01-22,8.676800727844238,8.830843870885838,8.670875839450362,8.807144882338788,32491500,8.836915874481202,8.151332874298097,6.464787900447846,8.886029869847043,8.754732645474947,16.94203062509375,0.1416952935975429,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.402775740657063,8.836915874481202,9.27105600830534,9.825602959010316,0.165475013452227,-0.011140998638051847
2020-01-23,8.783446311950684,8.816032634639907,8.537569082183735,8.617553384223564,53752100,8.836915874481202,8.151332874298097,6.464787900447846,8.870247784016833,8.754732645474947,25.427915897312378,0.15146445494458785,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.402775740657063,8.836915874481202,9.27105600830534,9.825602959010316,0.165475013452227,0.012290887788193094
2020-01-24,8.679762840270996,8.821957340403063,8.632364861903131,8.756784696375895,36898700,8.836915874481202,8.151332874298097,6.464787900447846,8.840942408055934,8.754732645474947,22.97070972745353,0.15418788519854104,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.402775740657063,8.836915874481202,9.27105600830534,9.825602959010316,0.165475013452227,-0.01180441799235643
2020-01-27,8.303539276123047,8.484243809290689,8.196893570298764,8.481281365792423,66105300,8.836915874481202,8.151332874298097,6.464787900447846,8.758265003143183,8.754732645474947,16.674230468903787,0.1776651269680904,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.402775740657063,8.836915874481202,9.27105600830534,9.825602959010316,0.165475013452227,-0.04334491288199793
2020-01-28,8.53164291381836,8.632363746088066,8.419072871002546,8.422035314896172,47259100,8.836915874481202,8.151332874298097,6.464787900447846,8.723400066323979,8.754732645474947,29.323595170846414,0.18846222289644243,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.402775740657063,8.836915874481202,9.27105600830534,9.825602959010316,0.165475013452227,0.0274706519846577
2020-01-29,8.546454429626465,8.614588938484921,8.493131573988247,8.59088995431553,42297500,8.836915874481202,8.151332874298097,6.464787900447846,8.696177660678208,8.754732645474947,30.065981293253834,0.1836761615821733,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.402775740657063,8.836915874481202,9.27105600830534,9.825602959010316,0.165475013452227,0.0017360684170355523
2020-01-30,8.573116302490234,8.602740175496887,8.347975658679415,8.377599531686068,44266800,8.810846948623658,8.151332874298097,6.464787900447846,8.677245144033904,8.754732645474947,31.46159497700708,0.1887539012418375,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.379223236207245,8.810846948623658,9.24247066104007,9.797553287061378,0.22460891362698024,0.0031196413768199704
2020-01-31,8.427959442138672,8.543491918422383,8.38648579639891,8.481281732326913,55446700,8.781223058700562,8.151332874298097,6.464787900447846,8.638893497588484,8.754732645474947,28.166002224015035,0.188602230159658,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.329316304609248,8.781223058700562,9.233129812791875,10.292569749576225,0.10914103035234946,-0.016931633169306126
2020-02-03,8.347975730895996,8.510906186299485,8.342050843237734,8.448696560972897,39452800,8.742267751693726,8.151332874298097,6.464787900447846,8.594136918097332,8.754732645474947,26.517698282927586,0.18719173822409316,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.281655286777845,8.742267751693726,9.202880216609607,10.537596834108452,0.07199158638733648,-0.009490281935004119
2020-02-04,8.481282234191895,8.6027401699436,8.460545692609138,8.487207121795075,57658400,8.711755275726318,8.151332874298097,6.464787900447846,8.576774659034957,8.754732645474947,33.50246787255869,0.19201835971148676,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.26801848151814,8.711755275726318,9.155492069934496,10.18708125203121,0.24030433745562005,0.015968721950463838
2020-02-05,8.41018295288086,8.656060070151607,8.41018295288086,8.605699669504432,67994500,8.680502128601075,8.151332874298097,6.464787900447846,8.551145165780481,8.754732645474947,31.768032172004162,0.19586541382286257,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.244720766754433,8.680502128601075,9.116283490447717,10.040464373847719,0.18984541402284053,-0.008383081631737399
2020-02-06,8.644214630126953,8.741973031038782,8.330202882505393,8.50202069516947,126114000,8.662431621551514,8.151332874298097,6.464787900447846,8.565463544910708,8.754732645474947,42.348114310252456,0.2112871805879002,-0.18926910056423907,0.0647292516255007,-0.11172031841840813,8.254321261554823,8.662431621551514,9.070541981548205,9.422535791944178,0.477681292598516,0.027827180283388264
2020-02-07,8.570154190063477,8.694574009479572,8.510906441759278,8.590890732461425,54514600,8.642583799362184,8.151332874298097,6.464787900447846,8.56618518262652,8.74106016729632,40.22258337635111,0.20931435109735688,-0.17487498466980078,0.0647292516255007,-0.11172031841840813,8.258988915440263,8.642583799362184,9.026178683284105,8.876856570374938,0.40559101237459433,-0.00856763086438872
2020-02-10,8.629400253295898,8.629400253295898,8.48424391032226,8.558303303575851,45328100,8.624809503555298,8.151332874298097,6.464787900447846,8.575910578114115,8.732789062555549,42.700256029589426,0.20473163623137702,-0.15687848444143349,0.0647292516255007,-0.11172031841840813,8.276694792390519,8.624809503555298,8.972924214720077,8.072403477926795,0.5065937313094871,0.006913068530448818
2020-02-11,8.733085632324219,8.777521166034592,8.667913553884235,8.709386643343455,37518200,8.617107391357422,8.151332874298097,6.464787900447846,8.6000913556849,8.732811030686563,46.85205189924366,0.20068801312475681,-0.13271967500166326,0.0647292516255007,-0.11172031841840813,8.287083584127025,8.617107391357422,8.947131198587819,7.659735274075758,0.6757119311180934,0.012015363291176362
2020-02-12,8.925637245178223,8.970073330259888,8.777518468314787,8.78048091165545,64851000,8.625698328018188,8.151332874298097,6.464787900447846,8.650175338683871,8.74709445398224,53.57891950750858,0.2032808477541077,-0.09691911529836972,0.0647292516255007,-0.11172031841840813,8.272554762547978,8.625698328018188,8.978841893488399,8.188173340658611,0.9246699451548348,0.022048519957402313
2020-02-13,8.804181098937988,8.949337452337499,8.78048211399579,8.818993317669594,55277100,8.628660631179809,8.151332874298097,6.464787900447846,8.67386853256912,8.751323094349333,49.3370565488729,0.20082188279607927,-0.07745456178021293,0.0647292516255007,-0.11172031841840813,8.270349535251183,8.628660631179809,8.986971727108434,8.305138218876344,0.7449274802714211,-0.013607560211552072
2020-02-14,8.715309143066406,8.875277133583813,8.691610160581297,8.845653829248661,30399900,8.622291564941406,8.151332874298097,6.464787900447846,8.680244011107163,8.748655394254301,46.439825152168716,0.19959653209653908,-0.06841138314713824,0.0647292516255007,-0.11172031841840813,8.275661050142837,8.622291564941406,8.968922079739976,8.040333876158476,0.6341739606783515,-0.010094289846252935
2020-02-17,8.697535514831543,8.818992877222913,8.682723296839702,8.777519231874106,38684900,8.612811946868897,8.151332874298097,6.464787900447846,8.682904242449375,8.744868736519283,45.85981145577109,0.1950731784027299,-0.06196449406990823,0.0647292516255007,-0.11172031841840813,8.28692804519291,8.612811946868897,8.938695848544883,7.567421736044251,0.6299904161066591,-0.002039357175184442
2020-02-18,8.813068389892578,8.818993277358137,8.576078541553873,8.608664292557714,33890900,8.614737462997438,8.151332874298097,6.464787900447846,8.702929495902175,8.749920562695083,50.21272648263649,0.19849043250283951,-0.04699106679290743,0.0647292516255007,-0.11172031841840813,8.284404874373362,8.614737462997438,8.945070051621514,7.669011157750107,0.8001988506814331,0.013283403656590087
2020-02-19,9.050055503845215,9.050055503845215,8.816028169948368,8.848614476134943,44181800,8.633400201797487,8.151332874298097,6.464787900447846,8.756333497124182,8.772152780558056,57.72171766974734,0.20124019546353933,-0.015819283433874176,0.07672082798762717,-0.09254011142150134,8.25033715017492,8.633400201797487,9.016463253420055,8.873978795580753,1.0438468945032302,0.02689042039256484
2020-02-20,8.863428115844727,9.150778355297039,8.813067706350164,9.124116928798252,73522900,8.637399291992189,8.151332874298097,6.464787900447846,8.772809592311958,8.778913916505218,51.17589779720091,0.21098808499806326,-0.006104324193259458,0.06914862978259351,-0.07525295397585297,8.246157992419585,8.637399291992189,9.028640591564793,9.059238466266747,0.7888611505220101,-0.02062168435554823
2020-02-21,8.632362365722656,8.792330920228183,8.599776618160213,8.741970512146255,47805100,8.63502926826477,8.151332874298097,6.464787900447846,8.751202326682835,8.76805824607688,44.45415291365683,0.2147497573328097,-0.01685591939404496,0.046717627665446404,-0.06357354705949136,8.244294550346256,8.63502926826477,9.025763986183284,9.049991743618795,0.4965873232914643,-0.026069568918712704
2020-02-26,7.764388084411621,8.113948581517349,7.711065785131945,8.01026586206094,89207100,8.6080717086792,8.151332874298097,6.464787900447846,8.599384750948802,8.69371230817575,29.029577142542866,0.26521738756551694,-0.09432755722694708,-0.024603208133964563,-0.06972434909298252,8.073223781499012,8.6080717086792,9.142919635859387,12.426660587432618,-0.28871355893218725,-0.10054887000082191
2020-02-27,7.494811058044434,7.859183735663183,7.373353687180978,7.619230872712898,100112100,8.556230115890504,8.151332874298097,6.464787900447846,8.429450336655822,8.604904808166022,26.010898086543808,0.2809754347738518,-0.1754544715102,-0.08458409793377397,-0.09087037357642602,7.8251814314359525,8.556230115890504,9.287278800345055,17.088102459910665,-0.22595647897103752,-0.034719674420758406
2020-02-28,7.506659984588623,7.5718320458455555,7.293369139997311,7.453337132183715,89095300,8.50424039363861,8.151332874298097,6.464787900447846,8.287482590183945,8.523553339752882,26.373301575540182,0.2807959684220227,-0.23607074956893648,-0.11616030079400835,-0.11991044877492812,7.635363790136862,8.50424039363861,9.373116997140361,20.433961489416305,-0.07406333939108041,0.0015809506673916118
2020-03-02,7.859184265136719,7.924356338152414,7.5481344249959275,7.554059313005105,71596400,8.468543791770935,8.151332874298097,6.464787900447846,8.22159054017668,8.47434081570724,36.36054782081647,0.29057456736072046,-0.25275027553056084,-0.10627186140450617,-0.14647841412605467,7.55411389253429,8.468543791770935,9.38297369100758,21.595918300032075,0.16680905384715533,0.04696153565924632
2020-03-03,7.716989040374756,8.14060888705308,7.63108043256755,7.8710327237174855,86855700,8.432995271682739,8.151332874298097,6.464787900447846,8.143959540207153,8.41824068420113,34.33726412742705,0.30621413072677833,-0.27428114399397785,-0.10224218389433853,-0.17203896009963932,7.458609829496407,8.432995271682739,9.40738071386907,23.108881501647062,0.1325857302930329,-0.018092873250566188
2020-03-04,7.965829372406006,7.980641592332715,7.77327503358611,7.971754260376689,42320500,8.41388795375824,8.151332874298097,6.464787900447846,8.116554899006976,8.38472873517927,40.56965987761355,0.303174017957577,-0.2681738361722932,-0.07690790085812307,-0.1912659353141701,7.417738306851586,8.41388795375824,9.410037600664893,23.678700082087552,0.27510478333070176,0.03224578015199131
2020-03-05,7.491847515106201,7.900655063906652,7.320029202751921,7.799934257022957,69722300,8.364416217803955,8.151332874298097,6.464787900447846,8.020446070714549,8.318589385544227,33.95808565253172,0.32764731450732754,-0.2981433148296784,-0.08550190361240662,-0.21264141121727176,7.287367658696237,8.364416217803955,9.441464776911673,25.75310771396531,0.09492601548966646,-0.05950188425347136
2020-03-06,6.76310396194458,7.148212591820645,6.680157235727857,7.139325825995231,138597600,8.28206226825714,8.151332874298097,6.464787900447846,7.827008823211476,8.203368243055364,26.742086269120456,0.36222181199811443,-0.37635941984388754,-0.1309744069012926,-0.24538501294259493,6.989441716589638,8.28206226825714,9.574682819924643,31.21494405135688,-0.08754995979024083,-0.09727154105742508
2020-03-09,4.754612445831299,5.400410394467406,4.56502059486594,5.2759906010143185,254813800,8.087582159042359,8.151332874298097,6.464787900447846,7.354332457460679,7.9479048506683965,16.398993193972995,0.49335478021815193,-0.593572393207717,-0.2785499042120977,-0.31502248899561935,6.061857070444099,8.087582159042359,10.11330724764062,50.09470194583158,-0.32266091582974216,-0.29697776751841976
2020-03-10,5.201931476593018,5.5248304672356605,4.849409181510606,5.5248304672356605,170478000,7.919171023368836,8.151332874298097,6.464787900447846,7.023193845019501,7.744499415551702,23.495942057902344,0.5131307260171669,-0.7213055705322011,-0.32502646522926537,-0.39627910530293575,5.534183854789976,7.919171023368836,10.304158191947696,60.233253241809145,-0.06965496137133047,0.09408107093016893
2020-03-11,4.695366859436035,5.074550689327642,4.443564744255843,4.947168974616228,132482400,7.722469353675843,8.151332874298097,6.464787900447846,6.665066616468198,7.518637744728319,21.29163845224819,0.5306475836114533,-0.8535711282601213,-0.3658336183657484,-0.48773750989437287,4.964383258534579,7.722469353675843,10.480555448817107,71.43015967628111,-0.04876867324273386,-0.097380101878765
2020-03-12,3.7325940132141113,4.105853188524161,3.2823127086932615,4.046605722801471,151535900,7.472444772720337,8.151332874298097,6.464787900447846,6.213916985198338,7.238190060912452,17.861775018747135,0.5936766241208333,-1.024273075714114,-0.429228452655793,-0.5950446230583211,4.2351311052640686,7.472444772720337,10.709758440176605,86.64670709309844,-0.07761637327606065,-0.20504741696318984
2020-03-13,4.56205940246582,4.56205940246582,3.7622178556067767,4.473188339214764,174972600,7.254265880584717,8.151332874298097,6.464787900447846,5.959785049393335,7.039958160286776,28.54194266606455,0.6105186787730387,-1.0801731108934414,-0.38810279026809624,-0.6920703206253451,3.8456859007773,7.254265880584717,10.662845860392135,93.97449820332957,0.1050838627716453,0.22222223641661532
2020-03-16,3.8777506351470947,4.176950710272453,3.7177823257012768,3.8244277711604155,126432800,7.007944357395172,8.046997990608215,6.464787900447846,5.639472062586221,6.805720565831986,25.586136276769082,0.6272157072010034,-1.1662485032457646,-0.37934254609633544,-0.7869059571494291,3.3668740929090215,7.007944357395172,10.649014621881323,103.91264766946647,0.07015472170655448,-0.1499999686432958
2020-03-17,3.851088047027588,4.099927627576248,3.851088047027588,4.02883068528067,149228500,6.764733302593231,7.943611006736756,6.464787900447846,5.364336060192585,6.586858897772401,25.475435935042395,0.6001888410115502,-1.2225228375798158,-0.34849350434430937,-0.8740293332355065,2.9578080314232524,6.764733302593231,10.571658573763209,112.5521170128203,0.11732303000129612,-0.0068757871839005835
2020-03-18,3.344522476196289,3.634835469671154,3.2201026622090887,3.492641275465415,162515200,6.497082650661468,7.827959818840026,6.464787900447846,5.05359550880854,6.3466858295075035,23.403645547787253,0.602388594140618,-1.2930903206989637,-0.3352487899707657,-0.957841530728198,2.5137063950058534,6.497082650661468,10.480458906317082,122.62045812977514,0.10428541366269875,-0.13153829895483304
2020-03-19,3.617061138153076,3.8718253746210345,3.2141781004217065,3.2793501695673886,157065200,6.237282288074493,7.718470406532287,6.464787900447846,4.8325902210153915,6.144491407925694,26.850422231815944,0.6063356427162402,-1.311901186910302,-0.2832477249456833,-1.0286534619646188,2.21234895035239,6.237282288074493,10.262215625796596,129.06048345503496,0.17450129852283192,0.08148806410975129
2020-03-20,3.554851531982422,3.999207973480225,3.5044911126782003,3.883675196985678,149029900,5.962522089481353,7.60886251926422,6.464787900447846,4.636015038087242,5.9526662319298955,26.55666230365559,0.5983628725795105,-1.3166511938426533,-0.23039818550242752,-1.0862530083402258,1.9962352660947107,5.962522089481353,9.928808912867995,133.04057457107544,0.19648305017901804,-0.01719893687017393
2020-03-23,3.4067327976226807,3.608174479538834,3.341560438912003,3.58743765300885,107092400,5.689687323570251,7.496884679794312,6.464787900447846,4.446894693400386,5.764078570129361,25.831998345450344,0.5746665274400334,-1.3171838767289747,-0.1847446947109992,-1.1324391820179756,1.8139239019622906,5.689687323570251,9.565450745178211,136.23818678232524,0.20548324580136168,-0.04166664431049816
2020-03-24,3.925147771835327,4.0110566551636095,3.6377972520762474,3.7237061354045298,114259200,5.4543265938758845,7.396045422554017,6.464787900447846,4.366625936236531,5.627861473959433,32.7489460768248,0.5767849081615259,-1.2612355377229019,-0.103037084563941,-1.1581984531589609,1.763692788927341,5.4543265938758845,9.144960398824427,135.32866950403684,0.29282978170440865,0.15217365288361084
2020-03-25,4.242122650146484,4.381354411377488,3.800728661845074,3.922186041477013,158286200,5.278213322162628,7.301190152168274,6.464787900447846,4.3474715845303695,5.525214153676992,36.639812822915474,0.5770592539737323,-1.1777425691466226,-0.015635292790129318,-1.1621072763564932,1.7178635001351257,5.278213322162628,8.83856314419013,134.90738644753108,0.3544959450886031,0.08075489044911688
2020-03-26,4.262859344482422,4.499849208410034,4.091041551877802,4.2658215058958655,130618400,5.116615736484528,7.208704781532287,6.464787900447846,4.334454316830685,5.431706390032949,36.897027912444464,0.5650412827279109,-1.097252073202264,0.05188416252338346,-1.1491362357256474,1.688963658531999,5.116615736484528,8.544267814437056,133.98121940294718,0.37546046497926827,0.004888282599566418
2020-03-27,3.939960241317749,4.055492727582182,3.9251483044208686,3.939960241317749,101405900,4.938280749320984,7.112427616119384,6.464787900447846,4.273762920597926,5.321206675313305,34.54533101681559,0.5488034082517426,-1.0474437547153785,0.08135398480821499,-1.1287977395235935,1.6666182574285,4.938280749320984,8.209943241213468,132.50208556256504,0.34742917240436993,-0.07574706953036425
2020-03-30,3.9636592864990234,4.070304725222538,3.8007285432302242,3.8955244887622373,110947200,4.7435045003891,7.016802101135254,6.464787900447846,4.226054669198096,5.22064760947521,34.873423968564644,0.5288586063760691,-0.9945929402771148,0.10736383939718319,-1.101956779674298,1.7522052810497621,4.7435045003891,7.734803719728437,126.12190919578416,0.36964774221712365,0.00601504678467224
2020-03-31,4.1443634033203125,4.307294118087477,4.028830935541933,4.028830935541933,156116500,4.564873218536377,6.9228355598449705,6.464787900447846,4.213486782139975,5.140922853463736,37.448077605027436,0.5156283367483823,-0.9274360713237613,0.13961656668042943,-1.0670526380041907,1.9138926892850128,4.564873218536377,7.215853747787741,116.14695095962998,0.42068787179383466,0.04559022452732031
2020-04-01,4.236198425292969,4.310257837334754,3.9458853831817673,3.984396311345204,114455000,4.378391671180725,6.829816970825195,6.464787900447846,4.216980881086589,5.07390622915479,38.77281510116761,0.5048243451344255,-0.8569253480682013,0.16810183194879147,-1.0250271800169928,2.2643991202891796,4.378391671180725,6.49238422207227,96.56479865911416,0.46636855559689927,0.022159017691132377
2020-04-02,4.594645023345947,4.902731818748756,4.446526230452894,4.562058708100403,234951200,4.233531546592713,6.746218709945679,6.464787900447846,4.275083056818798,5.038405399094876,43.77774755471471,0.5163749914430943,-0.7633223422760782,0.20936387019273173,-0.9726862124688099,2.700660109256586,4.233531546592713,5.766402983928839,72.41573237217673,0.6177898772061372,0.08461515775861916
2020-04-03,4.544284820556641,4.846447307588579,4.4228274499899864,4.828672644801961,142898700,4.122590589523315,6.663568391799926,6.464787900447846,4.316498712778466,5.001803874758711,43.242916524287104,0.5097496247399156,-0.6853051619802448,0.22990484039085213,-0.915210002371097,3.137146678885216,4.122590589523315,5.1080345001614145,47.807022756147305,0.7139615590908,-0.01096062971860079
2020-04-06,4.671667098999023,4.76942548463628,4.496886869370538,4.75461326558313,123934200,4.118443322181702,6.581332807540893,6.464787900447846,4.371140002966244,4.977349298776511,45.07089848333687,0.492805981206046,-0.6062092958102676,0.24720056524866352,-0.8534098610589311,3.1435573132237744,4.118443322181702,5.093329331139629,47.3424511493091,0.7837376738069469,0.028031314821235
2020-04-07,4.858296871185303,5.056776099847901,4.840522772134025,4.9205070654074055,140498900,4.1012615919113165,6.504903488159179,6.464787900447846,4.4460872134614835,4.968530600436422,47.72723972397235,0.4851133397519625,-0.5224433869749383,0.26477317926719435,-0.7872165662421327,3.197241863922573,4.1012615919113165,5.00528131990006,44.084958139304746,0.9187050657391252,0.03994928753084048
2020-04-08,5.13083553314209,5.19304572770426,4.858296897742863,4.88792077300921,116151600,4.123035025596618,6.441449413299561,6.464787900447846,4.551433108796961,4.980553188044249,51.42173603220668,0.4743730195210336,-0.429120079247288,0.28647718959587576,-0.7155972688431638,3.1411437025194195,4.123035025596618,5.104926348673817,47.629540713645305,1.0131935092302653,0.05609757270561655
2020-04-09,4.9827165603637695,5.536681145298311,4.887920614606254,5.314502935543481,185771300,4.185541152954102,6.370470886230469,6.464787900447846,4.617784409038008,4.980713437845695,49.379103431968566,0.48682927031896384,-0.3629290288076872,0.2821345920283812,-0.6450636208360684,3.150574278629119,4.185541152954102,5.2205080272790845,49.45438768865126,0.8851212184590906,-0.028868392257276887
2020-04-13,5.015302658081055,5.062700628875727,4.837559985086843,4.982716341274075,93724000,4.208203315734863,6.29984785079956,6.464787900447846,4.678941062736938,4.9832756023075735,49.85107033004755,0.46813722556681525,-0.30433453957063517,0.27258326501234664,-0.5769178045829818,3.1200412014822647,4.208203315734863,5.296365429987462,51.71623291982398,0.8708543661716,0.006539825679931166
2020-04-14,4.956054210662842,5.124909528349987,4.920506020112023,5.041963373712541,91017200,4.26211849451065,6.227506608963013,6.464787900447846,4.721573854725539,4.981259202926482,48.957294878251176,0.44929910290046876,-0.2596853482009438,0.25378596510563045,-0.5134713133065743,3.136680119603653,4.26211849451065,5.387556869417647,52.81121941384283,0.8082957412970464,-0.01181353378997918
2020-04-15,4.852372169494629,4.8790336016095806,4.698328747573226,4.751651894317352,86749600,4.312182700634002,6.1559948635101325,6.464787900447846,4.7416966723823215,4.971712015264864,47.35718052584004,0.4356152714854079,-0.23001534288254266,0.22676477633922532,-0.456780119221768,3.174712777652399,4.312182700634002,5.449652623615606,52.75610993079518,0.7374521989314012,-0.020920279876104564
2020-04-16,4.656854629516602,4.964941687708983,4.600569333612845,4.938280261492904,115633300,4.377799308300018,6.082172441482544,6.464787900447846,4.72864405040298,4.948389245950178,44.409525789092335,0.4305264916718886,-0.2197451955471985,0.18962793893965557,-0.4093731344868541,3.32728050748769,4.377799308300018,5.428318109112346,47.99300867084581,0.6328178615179473,-0.04029318715641517
2020-04-17,4.7783122062683105,4.7783122062683105,4.609457148357403,4.665742167661039,116733000,4.43586186170578,6.008113040924072,6.464787900447846,4.736285305151492,4.9357909467144845,46.63179633746041,0.4118356749746757,-0.19950564156299233,0.16789399433908941,-0.36739963590208174,3.435197436925785,4.43586186170578,5.436526286485774,45.11702374767803,0.6711114815727669,0.026081461933957106
2020-04-20,4.724989891052246,4.837560218375327,4.544285048054626,4.5857581332428845,133739400,4.494368779659271,5.934409179687499,6.464787900447846,4.734547549136224,4.920176053702466,45.76679628552903,0.4033670674993918,-0.18562850456624247,0.14541690506867144,-0.3310454096349139,3.577248715241083,4.494368779659271,5.411488844077459,40.811963120112146,0.6257311448852005,-0.011159236340002043
2020-04-22,4.961979389190674,4.961979389190674,4.674628861876859,4.695365684269678,114967100,4.572131109237671,5.860764474868774,6.464787900447846,4.7695370629907545,4.923272597071962,50.18923652668897,0.39508017177185056,-0.15373553408120788,0.14184790044296486,-0.29558343452417274,3.789418307926348,4.572131109237671,5.354843910548994,34.23842329148903,0.7490366065943139,0.050156614850587644
